관리번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"112955021","체리새우 :비밀글입니다 :황영미 장편소설 ","지은이: 황영미","문학동네","2019","9788954654753","","0","","813.7","1","11","2019-03-24",
"112955020","말의 내공","신도현|윤나루","","2018","9781187525869","","","","","0","0","2019-03-24",
"112955019","마력의 태동 (라플라스의 탄생)","히가시노 게이고","현대문학","2019","9788972759546","","","","","0","0","2019-03-24",
"112955018","우리의 관계를 생각하는 시간 (노력해도 괴로운 당신을 위한 관계 심리학)","에린 K. 레너드","빌리버튼","2019","9781188545446","","","","","0","0","2019-03-24",
"112955017","나는 내가 행복했으면 좋겠어","앨릭스 파머","","2019","9781189584123","","","","","0","0","2019-03-24",
"112955016","남자, 친구","표종록|천성일","","2019","9781188096894","","","","","0","0","2019-03-24",
"112955015","(정약용이 귀양지에서)아들에게 보낸 편지","김숙분 엮음;유남영 그림","가문비(어린이가문비)","2019","9788969022042","","7","","813.5","1","2","2019-03-24",
"112955014","김란사, 왕의 비밀문서를 전하라! (독립운동과 여성 교육에 앞장선, 유관순의 스승)","황동진","","2019","9781157820741","","","","","0","0","2019-03-24",
"112955013","공부머리 독서법 (실현 가능하고 지속 가능한 독서교육의 모든 것)","최승필","","2018","9781196316809","","","","","0","0","2019-03-24",
"112955012","우리 아이 마침내 독서 독립 (0세부터 시작하는, 스스로 책 읽는 아이로 키우는 독서법)","조지희","책밥","2018","9781186925592","","","","","0","0","2019-03-24",
"112955011","칼리의 프랑스 학교 이야기:질문하고 토론하고 연대하는 '프랑스 아이'의 성장 비결","목수정 지음","생각정원","2018","9791188388370","","0","","371.0926","1","3","2019-03-24",
"112955010","쾌락독서 :개인주의자 문유석의 유쾌한 책 읽기","문유석 지음","문학동네","2019","9788954653848","","0","","029","1","4","2019-03-24",
"112955009","플라이 백 =Fly back :갑질로 어긋난 삶의 궤도를 바로잡다 ","박창진 지음","메디치미디어","2019","9791157061440","","0","","330.911","1","3","2019-03-24",
"112955008","단지 결혼을 하고 싶은 건데 이게 다 무슨 일이래요","서양수","","2019","9781158160914","","","","","0","0","2019-03-24",
"112955007","이사도라 문, 학교에 가다","해리엇 먼캐스터","을파소","2018","9788950977917","","","","","0","0","2019-03-24",
"112955006","이사도라 문 캠핑을 떠나다","해리엇 먼캐스터","을파소","2019","9788950977924","","","","","0","0","2019-03-24",
"112955005","이사도라 문, 발레 공연을 보다","해리엇 먼캐스터","을파소","2019","9788950977931","","","","","0","0","2019-03-24",
"112955004","철학은 어떻게 삶의 무기가 되는가","야마구치 슈","","2019","9781130620450","","","","","0","0","2019-03-24",
"112955003","엄마의 책모임 :책, 수다에서 토론까지 ","강원임 지음","이비컴","2019","9788962451610","","0","","029.83","1","4","2019-03-24",
"112955002","좋다고 하니까 나도 좋다 :시인 나태주가 당신에게 전하는 안부 :나태주 산문집 ","지은이: 나태주","서울문화사","2019","9788926366301","","0","","814.7","1","6","2019-03-24",
"112955001","아직 즐거운 날이 잔뜩 남았습니다 ","bonpon 지음 ;이민영 옮김","웅진씽크빅","2019","9788901229850","","0","","590.4","1","5","2019-03-24",
"112955000","여성이라는 예술 (우리는 각자의 슬픔에서 자란다)","강성은|박연준|백은선|이영주","arte(아르테)","2019","9788950979218","","","","","1","3","2019-03-24",
"112954999","다산의 마지막 공부: 마음을 지켜낸다는 것","조윤제 지음","청림출판","2019","9788935212484","","0","","151.581","1","6","2019-03-24",
"112954996","(趙廷來 大河小設) 태백산맥 1=太白山脈","조정래 지음","해냄출판사","2018","9788973377947","9788973377930","0","","813.6","1","7","2019-03-24",
"112954995","아빠 로봇 프로젝트","정소영","푸른책들","2019","9788957986356","","","","","1","7","2019-03-24",
"112954993","나는 여성 독립운동가입니다.","김일옥","상수리","2019","9791155716069","","","","","1","4","2019-03-24",
"112954991","그림자 세탁소","김진","책과콩나무","2019","9791189734107","","","","","1","2","2019-03-24",
"112954990","설민석의 한국사 대모험8","설민석","휴먼큐브","2018","9791188874217","","","","","1","21","2019-03-24",
"112954989","설민석의 한국사 대모험9","설민석","아이휴먼","2019","9791188874262","","","","","1","20","2019-03-24",
"112954987","서울에서 보물찾기 1","강경효","","2018","9788937891786","","","","","1","17","2019-03-24",
"112954986","설민석의 한국사 대모험2","설민석","휴먼큐브","2017","9791196025809","9791195794782","","","","0","0","2019-03-24",
"112954984","해님의 휴가 ","지은이: 변정원","보림","2018","9788943311773","","7","","813.7","1","2","2019-03-24",
"112954983","어디 숨었니?","은정 글·그림","키다리","2018","9791157852062","","7","","863","1","2","2019-03-24",
"112954982","안녕, 인사 했더니","허은미","한울림어린이","2018","9791187517450","","","","","1","1","2019-03-24",
"112954981","맛있는 수 놀이","안은영","천개의바람","2018","9791187287865","","","","","1","1","2019-03-24",
"112954980","머리 감는 책 ","글: 최정선 ;그림: 김동수","보림","2018","9788943311797","","7","","375.1","1","2","2019-03-24",
"112954979","내가 안아줄게","배현주","베틀북","2015","9788984888661","","","","","1","1","2019-03-24",
"112954978","인사해요, 안녕!","김선영","키위북스(어린이)","2018","9791185173498","","","","","1","1","2019-03-24",
"112954977","또 누구게? ","글: 최정선 ;그림: 이혜리","보림출판사","2017","9788943311179","","7","","375.1","1","2","2019-03-24",
"112182539","순재와 키완 :두 아이가 만난 괴물에 대한 기록 ","오하림 글 ;애슝 그림","문학동네어린이","2018","9788954653503","","7","","813.8","1","5","2019-01-09",
"112182538","인어 소녀 ","도나 조 나폴리 글 ;데이비드 위즈너 그림 ;심연희 옮김","보물창고","2017","9788961706704","","7","","843","1","9","2019-01-09",
"112182537","(설민석의) 한국사 대모험7: 지덕체 편 온달","설민석 글 ;정현희 그림","휴먼큐브","2018","9791188874149","","7","7","911","1","24","2019-01-09",
"112182536","숨","노인경 지음","문학동네어린이","2018","9788954652919","","7","","813.8","1","7","2019-01-09",
"112182535","소피는 할 수 있어, 진짜진짜 할 수 있어! ","몰리 뱅 글·그림 ;최나야 옮김","책읽는곰","2018","9791158361167","","7","","843","1","5","2019-01-09",
"112182533","(역사와 문화, 이야기로 즐기는) 와인 상식사전 =Common sense dictionary for wine ","이기태 지음","길벗","2017","9791160501629","","1","","594.392","1","4","2019-01-09",
"112182532","당신이 남긴 증오 ","앤지 토머스 지음 ;공민희 옮김","웅진씽크빅","2018","9788901227511","","0","","843","1","2","2019-01-09",
"112182531","나라는 이상한 나라 ","송형석 지음","알에이치코리아(RHK)","2018","9788925564890","","0","","189","1","2","2019-01-09",
"112182530","작별:김유정문학상 수상작품집","한강 [외] 지음","은행나무","2018","9791188810666","","0","","813.6","1","4","2019-01-09",
"112182529","퇴근길 인문학 수업 :전진 :일상의 시간에서 세상 밖으로 다시 나아가기 ","편저: 백상경제연구원","한빛비즈","2018","9791157842872","","0","2","370.11","1","9","2019-01-09",
"112182528","퇴근길 인문학 수업 :전환 :지금과는 다른 시선으로 나를 돌아보기 ","편저: 백상경제연구원","한빛비즈","2018","9791157842865","","0","3","370.11","1","11","2019-01-09",
"112182527","퇴근길 인문학 수업 :멈춤 :바쁜 걸음을 멈추고 나를 둘러싼 세계와 마주하기 ","편저: 백상경제연구원","한빛비즈","2018","9791157842858","","0","1","370.11","1","11","2019-01-09",
"112126180","살아있는 한국사 교과서","전국역사교사모임 지음","휴머니스트 출판그룹","2010","9788958620228","9788958620211","0","1","911","1","4","2018-12-29",
"112120244","미카엘라","박에스더 글;이경희 그림","고릴라박스","2018","9788965483724","","7","2","813.8","1","7","2018-12-29",
"112120243","웃는 남자 :빅토르 위고 장편소설","빅토르 위고 지음 ;이형식 옮김","열린책들","2018","9788932910031","9788932910024","0","2","863","1","2","2018-12-29",
"112120242","웃는 남자 :빅토르 위고 장편소설","빅토르 위고 지음 ;이형식 옮김","열린책들","2018","9788932910024","9788932910024","0","1","863","1","3","2018-12-29",
"112120241","나의 가족, 사랑하나요?","전이수 글·그림","주니어김영사","2018","9788934982555","","7","","813.8","1","9","2018-12-29",
"112120240","벗지 말걸 그랬어","요시타케 신스케 글·그림;유문조 옮김","스콜라(위즈덤하우스)","2017","9788962477207","","7","","833.8","1","12","2018-12-29",
"112120239","주무르고 늘리고","요시타케 신스케 글·그림;유문조 옮김","스콜라(위즈덤하우스)","2018","9788962479164","","7","","833.8","1","13","2018-12-29",
"112120238","초격차 :넘볼 수 없는 차이를 만드는 격 ","지은이: 권오현","쌤앤파커스","2018","9788965706908","","0","","325.24","1","8","2018-12-29",
"112120237","뼈 있는 아무 말 대잔치 ;:이왕이면 뼈 있는 아무 말을 나눠야 한다","신영준;고영성 지음","Rok Media(로크미디어)","2018","9791129489159","","","","818","1","8","2018-12-29",
"112120236","(프렌즈) 파리:최신판'18~'19 ","오윤경 지음","중앙books(중앙북스)","2018","9788927807131","","1","","980.24","1","3","2018-12-29",
"112120235","마흔에게:기시미 이치로의 다시 살아갈 용기에 대하여","기시미 이치로 지음;전경아 옮김","다산북스","2018","9791130619309","","0","","189","1","14","2018-12-29",
"112120234","아빠가 되었습니다만","요시타케 신스케 글·그림;고향옥 옮김","김영사","2018","9788934993834","","0","","838","1","10","2018-12-29",
"112120233","식사가 잘못 됐습니다 :의사가 가르쳐주는 최강의 식사교과서 ","마키타 젠지 지음 ;전선영 옮김","더난콘텐츠그룹","2018","9788984059436","","0","","512.54","1","9","2018-12-29",
"112120232","알지 못하는 모든 신들에게 :정이현 소설 ","지은이: 정이현","현대문학","2018","9788972759287","","0","","813.6","1","5","2018-12-29",
"112120231","(내 거친 생각과 불안한 눈빛과 그걸 조종하는) 뇌를 읽다 ","지은이: 프레데리케 파브리티우스;한스 하게만 ;옮긴이: 박단비","빈티지하우스","2018","9791189249052","","0","","189.4","1","8","2018-12-29",
"112120230","랩걸:나무, 과학 그리고 사랑","호프 자런 지음;신혜우 그림;김희정 옮김","Alma(알마 출판사)","2018","9791159920967","","0","","470.99","1","5","2018-12-29",
"112120229","가문비 탁자 :공원국 장편소설 ","지은이: 공원국","나비클럽","2018","9791196221638","","0","","813.7","1","2","2018-12-29",
"112120228","오해의 동물원 :인간의 실수와 오해가 빚어낸 동물학의 역사 ","루시 쿡 지음 ;조은영 옮김","곰출판","2018","9791189327019","","0","","491.5","1","2","2018-12-29",
"112120227","참 잘했어요 :세상의 미운 오리 새끼들에게 해주고 싶은 말 ","지은이: 박광수","메이븐","2018","9791196067670","","0","","818","1","3","2018-12-29",
"112120226","아이와 함께 여행하는 6가지 방법 :엄마여행자를 위한 친절한 여행지침서 :아이도 엄마도 즐거운 유럽여행","김춘희 글.사진","더블:엔","2016","9788998294298","","0","","980.24","1","6","2018-12-29",
"112069022","교양의 발견 :이근철의 고품격컬처 수다 ","이근철 지음","한국경제신문","2018","9788947543897","","","","331.5","1","5","2018-12-26",
"112069021","시크:하다 :이기적이어서 행복한 프랑스 소확행 인문학 관찰 에세이 ","조승연 지음","미래엔","2018","9791162337486","","0","","331.504","1","7","2018-12-26",
"112069020","보노보노처럼 살다니 다행이야","김신회 지음;이가라시 미키오 그림","다산북스","2017","9791130611853","","0","","818","1","9","2018-12-26",
"112069019","매스커레이드 나이트 = Masquerade night :히가시노 게이고 장편소설 ","히가시노 게이고 지음 ;양윤옥 옮김","현대문학","2018","9788972758990","","0","","833.6","1","13","2018-12-26",
"112069018","21세기를 위한 21가지 제언 :더 나은 오늘은 어떻게 가능한가 ","지은이: 유발 하라리 ;옮긴이: 전병근","김영사","2018","9788934982975","","0","","909.6","1","12","2018-12-26",
"112069017","당신이 허락한다면 나는 이 말 하고 싶어요 :김제동의 헌법 독후감 ","지은이: 김제동","나무의마음","2018","9791195906840","","0","","818","1","4","2018-12-26",
"112069016","호랑이가 책을 읽어준다면","존 버닝햄 지음;정회성 옮김","미디어창비","2018","9791186621851","","7","","843","1","9","2018-12-26",
"112069015","아빠의 이상한 퇴근길 :김영진 그림책 ","지은이: 김영진","책읽는곰","2018","9791158361112","","7","","813.8","1","10","2018-12-26",
