검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,영유아(0~5세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-17
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"86","Willie's wonderful pet ","by Mel Cebulash ;illustrated by George Ford","Scholastic","2003","139","9780590457873","50399","","1",
"86","Just a minute! ","by Teddy Slater ;math activities by Marilyn Burns","Scholastic","2004","216","9780590540827","50399","","1",
"86","No, David! ","by David Shannon","Scholastic","2000, c199","","9780590930031","","","1",
"86","Can You Keep a Secret? (Hardcover)","파멜라 앨런","PuffinBooks","2001","","9780670844050","","","1",
"86","Marvin Redpost","by Louis Sachar ;illustrated by Barbara Sullivan","Random House","c1993","2","9780679819479","","","1",
"86","Marvin Redpost","by Louis Sachar ;illustrated by Barbara Sullivan","Random House","c1994","4","9780679819493","","","1",
"86","The Berenstain Bears and the Homework Hassle (Paperback) - The Berenstain Bears #51","Stan Berenstain (지은이)","Random House Childrens Books","1997","51","9780679887447","50399","","1",
"86","The Berenstain Bears Get Their Kicks (Paperback) - The Berenstain Bears #30","Stan Berenstain (지은이)","Random House Childrens Books","1998","30","9780679889557","50399","","1",
"86","Little blue and little yellow:a story for Pippo and Ann and other children","by Leo Lionni","HarperCollins","1995, c195","","9780688132859","","","1",
"86","Good-night, owl!","Pat Hutchins","Aladdin Paperbacks","1998","","9780689713712","","","1",
"86","Olivia","written and illustrated by Ian Falconer","Atheneum Books for Young Readers","2000","","9780689829536","","","1",
"86","A Is for Salad (Paperback, Reprint)","Mike Lester (지은이)","Puffin","2002","","9780698119260","","","1",
"86","Where's Spot? (PECD00047, BOARD)","ERIC HILL","FrederickWarne","2001","1","9780723249672","","","1",
"86","I like books","Anthony Browne","Walker Books","2003, c198","","9780744598575","90100","","1",
"86","One Witch (Paperback)","Laura Leuck, Laura Leuck (지은이)","Bloomsbury Publishing PLC","2006","","9780747583578","","","1",
"86","(Learn about Shapes with)Humpty Dumpty","by Saviour Pirotta; illustrated by Mike Gordon","","2010","","9780749643805","","843","1",
"86","Horrid Henry and the Bogey Babysitter (Package)","Francesca Simon (지은이)","언어세상(외서)","2004","","9780752860855","","","1",
"86","Horrid Henry and the Bogey Babysitter (Package)","Francesca Simon (지은이)","언어세상(외서)","2004","2","9780752860855","","","1",
"86","Horrid Henry's Haunted House (Package)","Francesca Simon (지은이)","언어세상(외서)","2004","","9780752868011","","","1",
"86","Horrid Henry's Haunted House (Package)","Francesca Simon (지은이)","언어세상(외서)","2004","11","9780752868011","","","1",
"86","Horrid Henry Gets Rich Quick (Package)","Francesca Simon (지은이)","Orion Childrens H/B & Trade Pb","2005","","9780752869032","","","1",
