관리번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자
99416210,히틀러의 딸,재키 프렌치 지음;기타미 요코 그림;공경희 옮김,북뱅크,2013,9788989863700 ,,7,,843,1,4,2017-12-13
99416209,(너머스떼 네팔)히말라야 환상 여행,이소영 글;신현아 그림,한솔교육,2012,9788953583320 ,,7,9,331.5,1,1,2017-12-13
99416208,처음 만나는 미국,김란주 글;박정은 그림,한겨레출판,2015,9788984318939 ,,7,,909,1,5,2017-12-13
99416207,처음 만나는 동물의 집,이상권;김미정 지음,한권의책,2016,9791185237275 ,,7,,491,1,0,2017-12-13
99416206,(처음 만나는)고사성어=故事成語,표시정 글;마이신 그림,미래지식,2014,9788965841081 ,,7,,714.4,1,7,2017-12-13
99416205,책벌레,권재희 글·그림,노란상상,2016,9788997367733 ,,7,,813.8,1,26,2017-12-13
99416204,책귀신 망태할아버지,이상배 글;백명식 그림,처음주니어,2012,9788961552912 ,,7,,813.8,1,9,2017-12-13
99416203,책과 노니는 집,이영서 글;김동성 그림,문학동네,2013,9788954607346 ,,7,30,813.8,1,22,2017-12-13
99416202,책가방의 봄 소풍,무라카미 시이코 글;하세가와 요시후미 그림;김숙 옮김,북뱅크,2015,9788966350346 ,,7,,833.8,1,6,2017-12-13
99416201,책 읽는 도깨비,이상배 글;백명식 그림,처음주니어,2014,9788961553681 ,,7,,813.8,1,13,2017-12-13
99416200,책 읽기 달인,김진완 지음;허구 그림,봄봄,2014,9788991742598 ,,7,,813.8,1,5,2017-12-13
99416199,채소가 좋아,백명식 글·그림,꿈소담이,2013,9788956898063 ,,6,6,594.51,1,0,2017-12-13
99416198,채소 할아버지의 끝나지 않은 전쟁:함영연 장편동화,함영연 지음;양후형 그림,청개구리,2014,9788997335435 ,,7,,813.8,1,1,2017-12-13
99416197,찾아라! 자연 속 그림 한자,벼리 강 글;최윤주 이야기 그림,그레이트북스,2013,9788927175612 ,9788927175421 ,6,,711.4,1,3,2017-12-13
99416196,창문닦이 삼총사,로알드 달 글;퀸틴 블레이크 그림;김연수 옮김,시공사,2015,9788972594765 ,,7,2,808.9,1,16,2017-12-13
99416195,찰리와 초콜릿 공장,로알드 달 글;퀸틴 블레이크 그림;지혜연 옮김,시공주니어,2013,9788952701954 ,,7,27,808.9,1,25,2017-12-13
99416194,찰리와 거대한 유리 엘리베이터,로알드 달 글;?틴 블레이크 그림;지혜연 옮김,시공주니어,2014,9788952709134 ,,7,8,808.9,1,15,2017-12-13
99416193,착한 보고서,김경숙 글;박세영 그림,국민서관,2016,9788911125609 ,,7,,813.8,1,6,2017-12-13
99416192,착한 공정 여행:호텔 대신 랏지네 집에서 머물러요,주느비에브 클라스트르 글;뤼실 플라생 그림;허보미 옮김,내인생의책,2016,9791157232383 ,,7,,980,1,1,2017-12-13
99416191,(차별 없는 세상을 연) 넬슨 만델라,권태선 글;흩날린 그림,창비,2015,9788936446802 ,,7,,990,1,0,2017-12-13
99416190,Plankton Is Pushy,by Jonathan Fenske,ScholasticPr,2017,9781338098969 ,,5,,843,1,8,2017-12-13
99416189,Piggy book,by Anthony Browne,Dragonfly Books,[2013],9780679808374 ,,,,843,1,11,2017-12-13
99416188,Peek-a-boo Zoo!,by Jane Cabrera,Little Bee Books Inc                    ,2017,9781499804270 ,,5,,843,1,1,2017-12-13
99416187,Peek-a-boo You!,by Jane Cabrera,Little Bee Books Inc                    ,2017,9781499804287 ,,5,,843,1,3,2017-12-13
99416186,Paddington＇s day off,by Michael Bond;illustrated by R. W. Alley,Harpercollins Childrens Books,2017,9780062430748 ,,5,,747,1,12,2017-12-13
99416185,Open in Case of Emergency,by Richard Fairgray;illustrated by Jim Kraft,Sky Pony Press,2012,9781510716902 ,,5,,843,1,4,2017-12-13
99416184,Old MacDonald＇s things that go,by Jane Clark;illustrated by Migy Blanco,Nosy Crow,2012,9780763693268 ,,5,,843,1,5,2017-12-13
99416183,Number the stars,by Lois Lowry,HoughtonMifflinHarcourt,2011,9780547577098 ,,5,,843,1,8,2017-12-13
99416182,Nightlights,by Paul Paolilli;Dan Brewer,Albert Whitman & Company,2017,9780807556221 ,,5,,843,1,5,2017-12-13
99416181,My First Words,by Aino-Maija etsola,Silver Dolphin,2017,9781626869684 ,,5,,744,1,7,2017-12-13
99416180,My first busy town:Let＇s Get Going,by DK,Dorling Kindersley Ltd,2017,9780241275825 ,,,,375.1,1,18,2017-12-13
99416179,Mulga＇s magical musical creature,by Mulga,Hachette Australia,2017,9780734416704 ,,5,,843,1,2,2017-12-13
99416178,Mud book:How to make pies and cakes,by John Cage;Lois Long,Princeton Architectural Pr,2017,9781616895525 ,,5,,843,1,1,2017-12-13
99416177,Mother Goose＇s animal rhymes,by Axel Scheffler,Pan MacMillan,2017,9781509820610 ,,9,,747,1,3,2017-12-13
99416176,More than balloons,by Lorna Crozier;illustrated by Rachelle Anne Miller,OrcaBookPub,2017,9781459810280 ,,,,843,1,7,2017-12-13
99416175,Moo Moo in a Tutu,by Tim Miller,HarperCollins,2017,9780062414403 ,,5,,843,1,7,2017-12-13
99416174,Monster Baby,by Sarah Dyer,Otter-Barry Books,2017,9781910959275 ,,5,,843,1,8,2017-12-13
99416173,헤밍웨이의 꿈과 사랑,김지형 글;유난정 그림,시공사,2010,9788952760456 ,9788952752048 ,7,39,82,1,3,2017-12-13
99416172,(Margret ＆ H.A. Rey＇s)Gurious Geoige visits a toy shop,[by] Margret Rey;H.A. Rey,Walker Books Ltd,2006,9780744570502 ,,9,7,843,1,0,2017-12-13
99416171,(Margret ＆ H.A. Rey＇s) Curious George and the birthday surprise,Margret Rey;H.A. Rey by;Vipah Interactive] [illustrated in the style of H.A. Rey by,Walker Books Ltd,2006,9781406300376 ,,,6,843,1,0,2017-12-13
99416170,(Margret ＆ H.A. Rey＇s) Curious George goes to a chocolate factory,Margret Rey;H.A. Rey by;Vipah Interactive] [illustrated in the style of H.A. Rey by,Walker Books Ltd,2006,9781406300383 ,,,5,843,1,0,2017-12-13
99416169,(Margret ＆ H.A. Rey＇s)Curious George and the dinosaur,Margret Rey;H.A. Rey by;Vipah Interactive] [illustrated in the style of H.A. Rey by,Walker,2008,9781406313970 ,,,4,843,1,11,2017-12-13
99416168,(Margret ＆ H.A. Rey＇s) Curious George and the fire-fighters,Margret Rey;H.A. Rey by;Martha Weston illustrated in the style of H.A. Rey by,WalkerBooksLtd,2008,9780744570496 ,,,3,843,1,13,2017-12-13
99416167,(Margret ＆ H.A. Rey＇s) Curious George visits the library,Margret Rey;H.A. Rey by;Martha Weston illustrated in the style of H.A. Rey by,Walker,2008,9781406314076 ,,,2,843,1,10,2017-12-13
99416166,(Margret ＆ H.A. Rey＇s) Curious George visits a toy shop,Margret Rey;H.A. Rey by;Martha Weston illustrated in the style of H.A. Rey by,Walker,2008,9781406314069 ,,,1,843,1,7,2017-12-13
99416165,Water,created by Gallimard Jeunesse;Pierre-Marie Valat;illustrated by Pierre-Marie Valat;translator Sarah Mattews,MoonlightPublishing,2010,9781851034031 ,,,10,31,1,10,2017-12-13
99416164,Vegetables,created by Gallimard Jeunesse;Pascale de Bourgoing;illustrated by Gilbert Houbre;translator Sarah Mattews,Moonlight Publishing,2010,9781851034024 ,,,9,31,1,15,2017-12-13
99416163,Trains,created by Gallimard Jeunesse;James Prunier;illustrated by James Prunier;translator Clare Best,MoonlightPublishing,2010,9781851034000 ,,,8,31,1,17,2017-12-13
99416162,Trees,created by Pascale de Bourgoing;Gallimard Jeunesse;illustrated by Christian Broutin;translator Sarah Matthews,MoonlightPublishing,2010,9781851034017 ,,,7,31,1,11,2017-12-13
99416161,(The)jungle,created by Gallimard Jeunesse;Rene Mettler;illustrated by Rene Mettler;translator Sarah Matthews,MoonlightPublishing,2010,9781851033997 ,,,6,31,1,14,2017-12-13
99416160,Homes,created by Gallimard Jeunesse;Claude Delafosse;illustrated by Donald Grant;translator Sarah Matthews,MoonlightPublishing,2010,9781851033980 ,,,5,31,1,11,2017-12-13
99416159,(The)body,created by Gallimard Jeunesse;Sylvaine Peyrols;illustrated by Sylvaine Peyrols;translator Clare Best,MoonlightPublishing,2010,9781851033966 ,,,4,31,1,22,2017-12-13
99416158,Birds,created by Gallimard Jeunesse;Claude Delafosse;Rene Mettler;illustrated by Rene Mettler;translator Sarah Matthews,MoonlightPublishing,2010,9781851033973 ,,,3,31,1,9,2017-12-13
99416157,(The)seashore,created by Gallimard Jeunesse;Elisabeth Cohat;illustrated by Pierre de Hugo;translator Sarah Matthews,MoonlightPublishing,2010,9781851033942 ,,,2,31,1,13,2017-12-13
99416156,Firefighting,created by Gallimard Jeunesse;Daniel Moignot;illustrated by Daniel Moignot;translator Clare Best,MoonlightPublishing,2010,9781851033928 ,,,1,31,1,16,2017-12-13
99416155,Moomin and the favorite thing,by Tove Jansson,puffin,2012,9780141375014 ,,,6,839.6,1,4,2017-12-13
99416154,Moomin and the new friend,by Tove Jansson,,2012,9780141374994 ,,,5,839.6,1,6,2017-12-13
99416153,Moomin and the winter snow,by Tove Jansson,,2012,9780141374994 ,,,4,839.6,1,7,2017-12-13
99416152,Moomin and the wishing star,by Tove Jansson,puffin,2012,9780141375021 ,,,3,839.6,1,3,2017-12-13
99416151,Moomin and the birthday button,by Tove Jansson,puffin,2012,9780141375038 ,,,2,839.6,1,9,2017-12-13
99416150,Moomin and the moonlight advanture,by Tove Jansson,puffin,2012,9780141375014 ,,,1,839.6,1,5,2017-12-13
99416149,(The)Lost dinosaur bone,by Mercer Mayer,HarpercollinsChildrensBooks,2007,9780060539528 ,,,4,843,1,13,2017-12-13
99416148,Just a snowman,by Mercer Mayer,HARPER,2004,9780060539474 ,,,3,843,1,10,2017-12-13
99416147,Just a school project,by Mercer Mayer,HarperFestival,2004,9780060539467 ,,,2,843,1,10,2017-12-13
99416146,My trip to the hospital,by Mercer Mayer,HarpercollinsChildrensBooks,2008,9780060539498 ,,5,1,843,1,15,2017-12-13
99416145,(The) Giraffe and the pelly and me,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371450 ,,,15,843,1,12,2017-12-13
99416144,Boy,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371344 ,,,14,843,1,5,2017-12-13
99416143,James and the giant peach,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371429 ,,,13,843,1,12,2017-12-13
99416142,(The) witches,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371481 ,,,12,843,1,11,2017-12-13
99416141,(The) twins,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371474 ,,,11,843,1,10,2017-12-13
99416140,(The) magic finger,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371467 ,,,10,843,1,15,2017-12-13
99416139,Danny the champion of the world,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371375 ,,,9,843,1,7,2017-12-13
99416138,Charlie and the great glass elevator,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371368 ,,,8,843,1,6,2017-12-13
99416137,Charlie and the chocolate factory,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371351 ,,,7,843,1,12,2017-12-13
99416136,Fantastic Mr fox,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371382 ,,,6,843,1,11,2017-12-13
99416135,George＇s marvellous medicine,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371405 ,,,5,843,1,3,2017-12-13
99416134,Esio trot,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371399 ,,,4,843,1,8,2017-12-13
99416133,Matilda,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371436 ,,,3,843,1,12,2017-12-13
99416132,Going solo,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371412 ,,,2,843,1,6,2017-12-13
99416131,(The) BFG,by Roald Dahl;illustrated by Quentin Blake,,2016,9780141371443 ,,,1,843,1,9,2017-12-13
99416130,(The) princess in black and the hungry bunny horde,Shannon Hale;Dean Hale;illustrated by LeUyen Pham,Candlewick Pr,2014,9780763690892 ,,5,3,843,1,17,2017-12-13
99416129,(The) princess in black and the perfect princess party,Shannon Hale;Dean Hale;illustrated by LeUyen Pham,CandlewickPr,2014,9780763687588 ,,5,2,843,1,19,2017-12-13
99416128,(The) princess in black,Shannon Hale;Dean Hale;illustrated by LeUyen Pham,Candlewick Pr,2014,9780763678883 ,,5,1,843,1,25,2017-12-13
99416127,My daddy,[by] Ladybird,Ladybird,2014,9780723299011 ,,,4,843,1,21,2017-12-13
99416126,My mummy,[by] Ladybird,Ladybird,2014,9780723299011 ,,,3,843,1,18,2017-12-13
99416125,My grandpa,[by] Ladybird,Ladybird,2014,9780723299011 ,,,2,843,1,18,2017-12-13
99416124,My granny,[by] Ladybird,Ladybird,2014,9780723299011 ,,,1,843,1,20,2017-12-13
99416123,Hush little baby,[by] John Buther,chronicle books,1997,9780811868563 ,,5,,747,1,2,2017-12-13
99416122,Color zoo,by Lois Ehlert,HarpercollinsJuvenile,1997,9780694010677 ,,5,,740,1,11,2017-12-13
99416121,Alpha block,by Christopher Franceschelli;art by Peskimo,Harry N Abrams Inc,2013,9781419709364 ,,5,,744,1,16,2017-12-13
99416120,"Does a Kangaroo have mother, too?",by Eric Carle,HarpercollinsJuvenile,2007,9780064436427 ,,5,,843,1,15,2017-12-13
99416119,Whose baby am I?,[by] John Butler,PenguinU.S,2001,9788955789683 ,9780140567755 ,,,375.1,1,18,2017-12-13
99416118,Nursery rhymes,by Priddy books,PriddyBooks,2006,9781843323969 ,,,,841,1,10,2017-12-13
99416117,(Helen Oxenbury＇s)big baby book,BY Helen Oxenbury,Walker Books Ltd,2002,9780744581911 ,,9,,747,1,7,2017-12-13
99416116,Welcome Baby!:baby rhymes for baby times,original rhymes by Stephanie Calmenson;pictures by Melissa Sweet,,2017,9788954924696 ,,7,,841,1,3,2017-12-13
99416115,Baby＇s busy world,by Dawn Sirett,DorlingKindersleyPublishing(DK),2005,9781405309059 ,,,,747,1,6,2017-12-13
99416114,Mr. Men:12 days of christmas,by Roger Hargreaves,,2001,9780749858988 ,,,50,843,1,14,2017-12-13
99416113,Mr. christmas,by Roger Hargreaves,,2001,9780749858988 ,,,49,843,1,21,2017-12-13
99416112,Mr. birthday,by Roger Hargreaves,,2001,9780749858988 ,,,48,843,1,19,2017-12-13
99416111,Mr. nobody,by Roger Hargreaves,,2001,9780749858988 ,,,47,843,1,16,2017-12-13
99416110,Mr. Good,by Roger Hargreaves,,2001,9780749858988 ,,,46,843,1,15,2017-12-13
99416109,Mr. Rude,by Roger Hargreaves,,2001,9780749858513 ,,,45,843,1,10,2017-12-13
99416108,Mr. Cool,by Roger Hargreaves,EGMONT,2001,9780749858506 ,,,44,843,1,13,2017-12-13
99416107,Mr. Cheerful,by Roger Hargreaves,EGMONT,2001,9780749852245 ,,,43,843,1,15,2017-12-13
99416106,Mr. Perfect,by Roger Hargreaves,Egmont,2001,9780749852238 ,,,42,843,1,12,2017-12-13
99416105,Mr. Grumble,by Roger Hargreaves,Egmont,2001,9780749852221 ,,,41,843,1,3,2017-12-13
99416104,Mr. Brave,by Roger Hargreaves,Egmont,2001,9780749852214 ,,,40,843,1,9,2017-12-13
99416103,Mr. Slow,by Roger Hargreaves,Egmont,2001,9780749852207 ,,,39,843,1,7,2017-12-13
99416102,Mr. Busy,by Roger Hargreaves,Egmont,2001,9780749852207 ,,,38,843,1,7,2017-12-13
99416101,Mr. Clever,by Roger Hargreaves,Egmont,2001,9780749852184 ,,,37,843,1,7,2017-12-13
99416100,Mr. Mischief,by Roger Hargreaves,Egmont,2001,9780749852177 ,,,36,843,1,9,2017-12-13
99416099,Mr. Skinny,by Roger Hargreaves,Egmont,2001,9780749852160 ,,,35,843,1,11,2017-12-13
99416098,Mr. Wrong,by Roger Hargreaves,Egmont,2001,9780749852153 ,,,34,843,1,10,2017-12-13
99416097,Mr. Nonsense,by Roger Hargreaves,GardnersBooks,2001,9780749852146 ,,,33,843,1,11,2017-12-13
99416096,Mr. Worry,by Roger Hargreaves,Egmont,2001,9780749852139 ,,,32,843,1,10,2017-12-13
99416095,Mr. Tall,by Roger Hargreaves,Egmont,2001,9780749852122 ,,,31,843,1,12,2017-12-13
99416094,Mr. Rush,by Roger Hargreaves,Egmont,2001,9780749852115 ,,,30,843,1,6,2017-12-13
99416093,Mr. Quiet,by Roger Hargreaves,Egmont,2001,9780749852108 ,,,29,843,1,11,2017-12-13
99416092,Mr. Clumsy,by Roger Hargreaves,Egmont,2001,9780749852092 ,,,28,843,1,8,2017-12-13
99416091,Mr. Grumpy,by Roger Hargreaves,,2001,9780749852085 ,,,27,843,1,9,2017-12-13
99416090,Mr. Strong,by Roger Hargreaves,Egmont,2001,9780749852078 ,,,26,843,1,9,2017-12-13
99416089,Mr. Impossible,by Roger Hargreaves,Egmont,2001,9780749852061 ,,,25,843,1,10,2017-12-13
99416088,Mr. Dizzy,by Roger Hargreaves,Egmont,2001,9780749852054 ,,,24,843,1,7,2017-12-13
99416087,Mr. Muddle,by Roger Hargreaves,Egmont,2001,9780749852047 ,,,23,843,1,6,2017-12-13
99416086,Mr. Bounce,by Roger Hargreaves,Egmont,2001,9780749852030 ,,,22,843,1,13,2017-12-13
99416085,Mr. Fussy,by Roger Hargreaves,Egmont,2001,9780749852023 ,,,21,843,1,5,2017-12-13
99416084,Mr. Chatterbox,by Roger Hargreaves,Egmont,2001,9780749852016 ,,,20,843,1,9,2017-12-13
99416083,Mr. Mean,by Roger Hargreaves,Egmont,2001,9780749852009 ,,,19,843,1,13,2017-12-13
99416082,Mr. Funny,by Roger Hargreaves,Egmont,2001,9780749851996 ,,,18,843,1,11,2017-12-13
99416081,Mr. Lazy,by Roger Hargreaves,Egmont,2001,9780749851989 ,,,17,843,1,14,2017-12-13
99416080,Mr. Noisy,by Roger Hargreaves,Egmont,2001,9780749851972 ,,,16,843,1,8,2017-12-13
99416079,Mr. Jelly,by Roger Hargreaves,Egmont,2001,9780749851965 ,,,15,843,1,9,2017-12-13
99416078,Mr. Forgetful,by Roger Hargreaves,Egmont,2001,9780749851958 ,,,14,843,1,11,2017-12-13
99416077,Mr. Daydream,by Roger Hargreaves,Egmont,2001,9780749851941 ,,,13,843,1,7,2017-12-13
99416076,Mr. Small,by Roger Hargreaves,Egmont,2001,9780749851934 ,,,12,843,1,15,2017-12-13
99416075,Mr. Uppity,by Roger Hargreaves,Egmont,2001,9780749851927 ,,,11,843,1,9,2017-12-13
99416074,Mr. Silly,by Roger Hargreaves,Egmont,2001,9780749851910 ,,,10,843,1,13,2017-12-13
99416073,Mr. Topsy-Turvy,by Roger Hargreaves,Egmont,2001,9780749851903 ,,,9,843,1,13,2017-12-13
99416072,Mr. Messy,by Roger Hargreaves,EGMONT,2001,9780749851897 ,,,8,843,1,16,2017-12-13
99416071,Mr. Snow,by Roger Hargreaves,Egmont,2001,9780749851880 ,,,7,843,1,13,2017-12-13
99416070,Mr. Bump,by Roger Hargreaves,Egmont,2001,9780749851873 ,,,6,843,1,19,2017-12-13
99416069,Mr. Sneeze,by Roger Hargreaves,Egmont,2001,9780749851866 ,,,5,843,1,17,2017-12-13
99416068,Mr. Nosey,by Roger Hargreaves,Egmont,2001,9780749851842 ,,,4,843,1,16,2017-12-13
99416067,Mr. Happy,by Roger Hargreaves,Egmont,2001,9780749851842 ,,,3,843,1,17,2017-12-13
99416066,Mr. Greedy,by Roger Hargreaves,Egmont,2001,9780749851835 ,,,2,843,1,16,2017-12-13
99416065,Mr. Tickle,by Roger Hargreaves,Egmont,2001,9780749851835 ,,,1,843,1,15,2017-12-13
99416064,Little Miss helfpul,[by] Roger Hargreaves,Egmont,2010,9780603571763 ,,,6,843,1,8,2017-12-13
99416063,Little Miss chatterbox,[by] Roger Hargreaves,Egmont,2010,9780603571763 ,,,4,843,1,11,2017-12-13
99416062,Little Miss giggles,[by] Roger Hargreaves,Egmont,2010,9780603571763 ,,,3,843,1,12,2017-12-13
99416061,Little Miss naughty,[by] Roger Hargreaves,Egmont,2010,9780603571763 ,,,2,843,1,14,2017-12-13
99416060,Little Miss Sunshine,[by] Roger Hargreaves,Egmont,2010,9780603571763 ,,,1,843,1,12,2017-12-13
99416059,In the bath,Leslie Patricelli,Walker,2011,9781406328387 ,,,8,375.1,1,16,2017-12-13
99416058,No no yes yes,by Leslie Patricelli,Walker,2008,9781406311792 ,,9,7,375.1,1,13,2017-12-13
